line forces [N];;;;;;;;;;;;;;;;x;y;psi;fender forces [N];;;;;;;;
135336,2145;135298,872;134293,4602;134143,4942;131787,7957;130647,4063;137912,4256;138301,6521;134383,3506;133650,0903;131654,4288;128427,481;133716,1382;133477,8654;135161,0889;135568,631;-0,006067239;-0,013931831;-3,20E-05;123569,0798;133241,8012;142914,5226;152587,2439;162259,9653;171932,6867;181605,408;191278,1294;200950,8508
135346,6364;135306,6227;134310,6953;134156,5864;131835,5985;130688,8177;137932,3445;138336,0594;134351,1452;133610,7154;131638,9626;128384,4616;133718,4868;133476,0126;135164,6334;135571,1876;-0,006218467;-0,013754269;-3,28E-05;119174,0081;129111,1411;139048,2741;148985,4071;158922,5401;168859,673;178796,806;188733,939;198671,072
135357,6596;135314,9382;134328,9055;134170,6168;131885,5338;130732,5178;137952,4834;138370,8539;134319,6026;133572,1924;131626,2516;128345,1897;133723,0348;133476,3679;135169,5892;135574,8814;-0,006371396;-0,013575899;-3,36E-05;114803,7407;125003,218;135202,6954;145402,1727;155601,65;165801,1274;176000,6047;186200,0821;196399,5594
135369,1866;135323,7242;134347,9435;134185,4392;131937,3119;130778,1845;137972,8318;138406,0165;134288,7009;133534,4931;131616,2249;128309,5675;133729,734;133478,8829;135175,9279;135579,6894;-0,006526041;-0,013397663;-3,45E-05;110476,2371;120935,5478;131394,8584;141854,169;152313,4796;162772,7902;173232,1008;183691,4115;194150,7221
135381,1217;135332,888;134367,6644;134200,9099;131990,6479;130825,5006;137993,3794;138441,5284;134258,4182;133497,5895;131608,8118;128277,4977;133738,5363;133483,5093;135183,6211;135585,5886;-0,00668242;-0,013220466;-3,53E-05;106208,8795;116925,0736;127641,2677;138357,4618;149073,6559;159789,85;170506,0441;181222,2382;191938,4323
135393,3708;135342,3385;134387,9263;134216,8881;132045,2629;130874,1558;138014,1158;138477,371;134228,7327;133461,4538;131603,9421;128248,8838;133749,3942;133490,199;135192,6405;135592,5564;-0,006840548;-0,013045179;-3,61E-05;102018,4053;112988,1011;123957,7969;134927,4927;145897,1885;156866,8843;167836,5801;178806,2759;189775,9717
135405,8425;135351,9872;134408,5907;134233,2365;132100,8848;130923,8473;138035,0313;138513,5262;134199,623;133426,0586;131601,5466;128223,6305;133762,2604;133498,9048;135202,9582;135600,5703;-0,007000442;-0,012872629;-3,69E-05;97920,84489;109140,2369;120359,6289;131579,0209;142798,413;154017,805;165237,197;176456,589;187675,981
135418,4478;135361,7481;134429,5235;134249,8217;132157,2495;130974,2813;138056,1161;138549,9766;134171,0681;133391,377;131601,5573;128201,6443;133777,0888;133509,5801;135214,5468;135609,6081;-0,007162117;-0,012703602;-3,77E-05;93931,46373;105396,3326;116861,2016;128326,0705;139790,9394;151255,8083;162720,6772;174185,5462;185650,4151
135431,1009;135371,538;134450,5948;134266,5152;132214,1021;131025,1742;138077,3607;138586,7048;134143,0474;133357,3826;131603,9076;128182,8333;133793,8339;133522,1791;135227,3793;135619,6482;-0,007325586;-0,012538836;-3,84E-05;90064,70884;101770,4328;113476,1568;125181,8808;136887,6047;148593,3287;160299,0527;172004,7767;183710,5006
135443,7192;135381,277;134471,6797;134283,1931;132271,1972;131076,2529;138098,7562;138623,6946;134115,5408;133324,0499;131608,5324;128167,1082;133812,4513;133536,6574;135241,4294;135630,6693;-0,007490863;-0,012379022;-3,92E-05;86334,16044;98275,72786;110217,2953;122158,8627;134100,4301;146041,9975;157983,5649;169925,1324;181866,6998
135456,2237;135390,8886;134492,6591;134299,7371;132328,3001;131127,2565;138120,2937;138660,9299;134088,5289;133291,3539;131615,3685;128154,3821;133832,898;133552,9715;135256,6715;135642,6507;-0,007657961;-0,012224799;-3,99E-05;82752,48847;94924,51205;107096,5356;119268,5592;131440,5828;143612,6063;155784,6299;167956,6535;180128,6771
